retailer,estimated_tires,actual_date,registration_number,name_of_business,contact_person,location,mailing_address,city,province,postal_code,phone_number,fax_number,county,km,time,round_trip_km,round_trip_time,round_trip_cost,latitude,longitude
1793,800,3/14/2024,1793.0,Provincial Bandag Tire Ltd.,Line Plourde,410 rue St. Francis,410 rue St. Francis,Edmundston,NB,E3V 1G6,(506) 735-6136,(506) 735-5119,9,325.849,3.2825,651.698,6.565,1284.7500000000002,47.3594422,-68.3463852
1793,200,5/7/2024,1793.0,Provincial Bandag Tire Ltd.,Line Plourde,410 rue St. Francis,410 rue St. Francis,Edmundston,NB,E3V 1G6,(506) 735-6136,(506) 735-5119,9,325.849,3.2825,651.698,6.565,1284.7500000000002,47.3594422,-68.3463852
1793,200,5/30/2024,1793.0,Provincial Bandag Tire Ltd.,Line Plourde,410 rue St. Francis,410 rue St. Francis,Edmundston,NB,E3V 1G6,(506) 735-6136,(506) 735-5119,9,325.849,3.2825,651.698,6.565,1284.7500000000002,47.3594422,-68.3463852
1793,200,1/1/1900,1793.0,Provincial Bandag Tire Ltd.,Line Plourde,410 rue St. Francis,410 rue St. Francis,Edmundston,NB,E3V 1G6,(506) 735-6136,(506) 735-5119,9,325.849,3.2825,651.698,6.565,1284.7500000000002,47.3594422,-68.3463852
2131,300,1/1/1900,2131.0,Edmundston Auto,Charles Albert,121 chemin Canada,121 Chemin Canada,Edmundston,NB,E3V 1V7,(506) 735-4741,,9,324.49,3.248333333333333,648.98,6.496666666666667,1274.5,47.3656529,-68.3314688
2517,200,1/1/1900,2517.0,Rendez-Vous Chrysler Ltee,Steven,250 Acadie Blvd.,250 Acadie Blvd.,Edmundston,NB,E3V 3K5,(506) 736-5000,,9,326.949,3.2616666666666667,653.898,6.523333333333333,1278.5,47.394156,-68.352985
2762,1000,5/1/2024,2762.0,COGERNO,Paul Albert,248 ch. Clement Roy,248 ch. Clement Roy,Edmundston,NB,E3V 3L2,(506) 263-3470,,9,325.553,3.269722222222222,651.106,6.539444444444444,1280.9166666666667,47.3704218,-68.342924
2762,1000,1/1/1900,2762.0,COGERNO,Paul Albert,248 ch. Clement Roy,248 ch. Clement Roy,Edmundston,NB,E3V 3L2,(506) 263-3470,,9,325.553,3.269722222222222,651.106,6.539444444444444,1280.9166666666667,47.3704218,-68.342924
2927,175,7/19/2024,2927.0,Edmundston Kia (650094 NB Inc.),Hugo Violette,454 rue Victoria,454 rue Victoria,Edmundston,NB,E3V 2K5,(506) 353-2886,,9,324.706,3.2472222222222222,649.412,6.4944444444444445,1274.1666666666663,47.3768861,-68.3325629
3253,200,5/7/2024,3253.0,F.B.M. Auto Sales Inc.,Luc Laforest,1805 rue Principale,1805 rue Principale,Edmundston,NB,E7C 1X3,(506) 735-5550,,9,323.599,3.2355555555555555,647.198,6.471111111111111,1270.6666666666663,47.3625436,-68.31593930000001
3454,250,7/9/2024,3454.0,Gerro Enterprises/Royal Auto,Donna Cronkhite,1110 Route 620,1110 Route 620,Estey's Bridge,NB,E3G 6K3,(506) 206-8850,,10,58.986,0.8580555555555556,117.972,1.7161111111111111,557.4166666666666,46.005862,-66.6976198
3366,200,6/5/2024,3366.0,The Lanteigne's Used Parts & Towing Ltd.,Serge Lanteigne,528 Route 345,528 Route 345,Evangeline,NB,E8P 1V1,(506) 727-9197,,3,258.484,3.098611111111111,516.968,6.197222222222222,1229.5833333333337,47.69446,-64.8507
1036,200,5/27/2024,1036.0,Edgar Godin Ultramar,Edgar Godin,897 Route 445,897 Route 445,Fair Isle,NB,E9G 2X1,(506) 776-8800,,1,200.668,2.403611111111111,401.336,4.807222222222222,1021.0833333333334,47.2851626,-65.1208691
2236,300,1/1/1900,2236.0,Bridgefront Service Station Ltd.,Ben Graham,328 Centreville Rd.,328 Centreville Rd.,Florenceville,NB,E7L 3K6,(506) 392-6558,(506) 392-6619,2,189.095,1.9594444444444443,378.19,3.918888888888889,887.8333333333333,46.4470478,-67.6377811
1032,130,1/1/1900,1032.0,Fredericton Nissan,Keith Hanson,250 Bishop Drive,250 Bishop Drive,Fredericton,NB,E3C 0N8,(506) 458-9423,(506) 453-7013,10,56.484,0.7436111111111111,112.968,1.4872222222222222,523.0833333333333,45.9450708,-66.6842709
1088,150,7/8/2024,1088.0,York Auto Service,Andy Waterhouse,26 Avonlea Ct.,26 Avonlea Ct.,Fredericton,NB,E3C 1N8,(506) 453-1953,,10,57.12,0.7494444444444445,114.24,1.498888888888889,524.8333333333333,45.9456833,-66.6888141
1089,130,6/27/2024,1089.0,Department of Transportation,Eugene Charters,1025 College Hill Road,1025 College Hill Road,Fredericton,NB,E3B 5H1,(506) 453-2611,,10,55.264,0.7680555555555556,110.528,1.5361111111111112,530.4166666666667,45.9391463,-66.64887689999999
1281,200,3/22/2024,1281.0,Wonder Auto Centre,Alfred Wilkins,771 Prospect Street,771 Prospect Street,Fredericton,NB,E3B 5Y4,(506) 458-8800,(506) 459-1267,10,56.22,0.7322222222222222,112.44,1.4644444444444444,519.6666666666666,45.94702090000001,-66.6790048
1281,200,4/23/2024,1281.0,Wonder Auto Centre,Alfred Wilkins,771 Prospect Street,771 Prospect Street,Fredericton,NB,E3B 5Y4,(506) 458-8800,(506) 459-1267,10,56.22,0.7322222222222222,112.44,1.4644444444444444,519.6666666666666,45.94702090000001,-66.6790048
1281,180,5/23/2024,1281.0,Wonder Auto Centre,Alfred Wilkins,771 Prospect Street,771 Prospect Street,Fredericton,NB,E3B 5Y4,(506) 458-8800,(506) 459-1267,10,56.22,0.7322222222222222,112.44,1.4644444444444444,519.6666666666666,45.94702090000001,-66.6790048
1281,150,7/8/2024,1281.0,Wonder Auto Centre,Alfred Wilkins,771 Prospect Street,771 Prospect Street,Fredericton,NB,E3B 5Y4,(506) 458-8800,(506) 459-1267,10,56.22,0.7322222222222222,112.44,1.4644444444444444,519.6666666666666,45.94702090000001,-66.6790048
1419,120,6/27/2024,1419.0,Jeffrey Mills Service & Repair Inc.,Jeffrey Mills,514 Lincoln Rd.,514 Lincoln Rd.,Fredericton,NB,E3B 5H9,(506) 459-3343,(506) 455-3658,10,54.255,0.7163888888888889,108.51,1.4327777777777777,514.9166666666667,45.9285039,-66.61864249999999
1481,150,6/27/2024,1481.0,Wood Motors (1972) Ltd.,Monte Allaby,880 Prospect St.,P.O. Box 1357,Fredericton,NB,E3B 5E3,(506) 452-6611,(506) 452-7085,10,56.053,0.7419444444444444,112.106,1.4838888888888888,522.5833333333334,45.9444646,-66.6759448
1712,400,7/11/2024,1712.0,S/S Tire & Auto Service Ltd.,Shane Sutherland,315 Brunswick St.,315 Brunswick St.,Fredericton,NB,E3B 1H2,(506) 458-8262,(506) 458-8264,10,55.171,0.7547222222222222,110.342,1.5094444444444444,526.4166666666666,45.9621399,-66.6464148
1796,100,5/29/2024,1796.0,MacLeans Sports Ltd.,Sandra MacLean,311 St. Mary's Street,311 St. Mary's Street,Fredericton,NB,E3A 2S5,(506) 450-6090,(506) 450-1172,10,52.917,0.7161111111111111,105.834,1.4322222222222225,514.8333333333334,45.9775043,-66.63511489999999
1882,200,3/19/2024,1882.0,Fairview Plymouth Chrysler Ltd.,Karen Baglole,1065 Hanwell Rd.,1065 Hanwell Rd.,Fredericton,NB,E3B 5C8,(506) 458-8955,(506) 450-0920,10,57.175,0.7422222222222222,114.35,1.4844444444444445,522.6666666666667,45.9493635,-66.6915226
1991,200,3/8/2024,1991.0,Wonder Auto Center,Terry Rector,47 Main St.,47 Main St.,Fredericton,NB,E3A 1B9,(506) 459-7646,,10,54.689,0.7747222222222222,109.378,1.5494444444444444,532.4166666666666,45.98286479999999,-66.6621493
1991,250,5/15/2024,1991.0,Wonder Auto Center,Terry Rector,47 Main St.,47 Main St.,Fredericton,NB,E3A 1B9,(506) 459-7646,,10,54.689,0.7747222222222222,109.378,1.5494444444444444,532.4166666666666,45.98286479999999,-66.6621493
3521,175,2/15/2024,3521.0,Wicked Wrench Auto Service,Ronnie Boudreau,180 Gabriel Drive,180 Gabriel Drive,Fredericton,NB,E3A 5V9,(506) 292-4810,,10,54.441,0.7625,108.882,1.525,528.75,45.98570309999999,-66.6204927
3521,200,4/19/2024,3521.0,Wicked Wrench Auto Service,Ronnie Boudreau,180 Gabriel Drive,180 Gabriel Drive,Fredericton,NB,E3A 5V9,(506) 292-4810,,10,54.441,0.7625,108.882,1.525,528.75,45.98570309999999,-66.6204927
3521,200,5/23/2024,3521.0,Wicked Wrench Auto Service,Ronnie Boudreau,180 Gabriel Drive,180 Gabriel Drive,Fredericton,NB,E3A 5V9,(506) 292-4810,,10,54.441,0.7625,108.882,1.525,528.75,45.98570309999999,-66.6204927
3652,100,7/10/2024,3652.0,Loyal Taxi Ltd.,Sukhpreet Singh,380 St. Mary's Street,380 St. Mary's Street,Fredericton,NB,E3A 2S4,(506) 999-6585,,8,53.779,0.7363888888888889,107.558,1.4727777777777775,520.9166666666667,45.9635895,-66.6431151
2400,100,2/12/2024,2400.0,Fredericton Kia,Marye-Jo Neales,26 Avonlea Ct.,26 Avonlea Ct.,Fredericton,NB,E3C 1N8,(506) 455-2277,(506) 459-2277,10,57.12,0.7494444444444445,114.24,1.498888888888889,524.8333333333333,45.9456833,-66.6888141
2400,100,5/3/2024,2400.0,Fredericton Kia,Marye-Jo Neales,26 Avonlea Ct.,26 Avonlea Ct.,Fredericton,NB,E3C 1N8,(506) 455-2277,(506) 459-2277,10,57.12,0.7494444444444445,114.24,1.498888888888889,524.8333333333333,45.9456833,-66.6888141
2532,350,7/8/2024,2532.0,GPS Auto Repair Ltd.,George Pollock,510 New Maryland Hwy.,510 New Maryland Hwy.,Fredericton,NB,E3C 1K1,(506) 459-4782,(506) 474-1487,10,61.114,0.8094444444444444,122.228,1.6188888888888888,542.8333333333334,45.8854092,-66.6889029
2554,80,4/11/2024,2554.0,Fox Automotive Ltd. (Volvo Subaru Fredericton),Patsy Tuckey,709 Bishop Drive,709 Bishop Drive,Fredericton,NB,E3C 2M6,(506) 458-9588,(506) 453-1377,10,55.361,0.7186111111111111,110.722,1.4372222222222222,515.5833333333334,45.9404173,-66.67008229999999
2554,80,5/7/2024,2554.0,Fox Automotive Ltd. (Volvo Subaru Fredericton),Patsy Tuckey,709 Bishop Drive,709 Bishop Drive,Fredericton,NB,E3C 2M6,(506) 458-9588,(506) 453-1377,10,55.361,0.7186111111111111,110.722,1.4372222222222222,515.5833333333334,45.9404173,-66.67008229999999
2554,60,5/31/2024,2554.0,Fox Automotive Ltd. (Volvo Subaru Fredericton),Patsy Tuckey,709 Bishop Drive,709 Bishop Drive,Fredericton,NB,E3C 2M6,(506) 458-9588,(506) 453-1377,10,55.361,0.7186111111111111,110.722,1.4372222222222222,515.5833333333334,45.9404173,-66.67008229999999
2554,100,6/27/2024,2554.0,Fox Automotive Ltd. (Volvo Subaru Fredericton),Patsy Tuckey,709 Bishop Drive,709 Bishop Drive,Fredericton,NB,E3C 2M6,(506) 458-9588,(506) 453-1377,10,55.361,0.7186111111111111,110.722,1.4372222222222222,515.5833333333334,45.9404173,-66.67008229999999
2563,90,6/27/2024,2563.0,D.E. Jensen & Sons Ltd. (Jensens Transmission),Stephanie Jensen-Fayn,827 Prospect St.,827 Prospect St.,Fredericton,NB,E3A 1A2,(506) 453-1900,(506) 458-8007,10,56.106,0.7508333333333334,112.212,1.5016666666666667,525.25,45.9462988,-66.6771212
2572,300,1/1/1900,2572.0,Haley's Auto Sales,Lyn Curtis,473 Hwy. 10 (Popple Hill),473 Hwy. 10,Fredericton,NB,E3A 5G9,(506) 451-1010,,10,46.424,0.5644444444444444,92.848,1.1288888888888888,469.3333333333333,45.9530506,-66.5774376
2778,300,5/3/2024,2778.0,Hendersons Auto Compound & Salvage,Heather Langille,1394 Alison Blvd.,1394 Alison Blvd.,Fredericton,NB,E3C 2M2,(506) 453-1260,,10,60.231,0.7766666666666666,120.462,1.5533333333333332,533.0,45.8897027,-66.61163619999999
2789,120,1/15/2024,2789.0,World Class Auto Inc.,Bob Wheaton,500 Bishop Street,500 Bishop Street,Fredericton,NB,E3C 0B8,(506) 455-4555,,10,55.671,0.7277777777777777,111.342,1.4555555555555555,518.3333333333334,45.9414137,-66.6750905
2860,60,1/26/2024,2860.0,Devon Auto Repair,Joe Hickey,128 Clark Street,128 Clark Steet,Fredericton,NB,E3A 2W7,(506) 459-2500,,10,51.67,0.6780555555555555,103.34,1.356111111111111,503.4166666666666,45.9680925,-66.628317
3495,50,4/23/2024,3495.0,Hard Way Cycles,Jeff Thibault,3-300 Wilsey Road,3-300 Wilsey Road,Fredericton,NB,E3B 5J1,(506) 457-1545,,10,54.442,0.7191666666666666,108.884,1.4383333333333332,515.75,45.921624,-66.6199226
3495,50,5/29/2024,3495.0,Hard Way Cycles,Jeff Thibault,3-300 Wilsey Road,3-300 Wilsey Road,Fredericton,NB,E3B 5J1,(506) 457-1545,,10,54.442,0.7191666666666666,108.884,1.4383333333333332,515.75,45.921624,-66.6199226
3495,55,7/11/2024,3495.0,Hard Way Cycles,Jeff Thibault,3-300 Wilsey Road,3-300 Wilsey Road,Fredericton,NB,E3B 5J1,(506) 457-1545,,10,54.442,0.7191666666666666,108.884,1.4383333333333332,515.75,45.921624,-66.6199226
2954,150,4/11/2024,2954.0,Trius Leasing Ltd.,Grant MacLeod,639 Bishop Dr.,639 Bishop Dr.,Fredericton,NB,E3C 2M6,(506) 457-9000,,10,58.613,0.7866666666666666,117.226,1.5733333333333333,536.0,45.9412966,-66.67217529999999
2974,300,4/18/2024,2974.0,Costco Wholesale Canada Ltd.,Brigida Cabral,25 Wayne Squibb Blvd.,25 Wayne Squibb Blvd.,Fredericton,NB,K2F 1C5,(613) 221-2289,,10,56.209,0.7541666666666667,112.418,1.5083333333333333,526.25,45.9270785,-66.6632806
2974,100,4/23/2024,2974.0,Costco Wholesale Canada Ltd.,Brigida Cabral,25 Wayne Squibb Blvd.,25 Wayne Squibb Blvd.,Fredericton,NB,K2F 1C5,(613) 221-2289,,10,56.209,0.7541666666666667,112.418,1.5083333333333333,526.25,45.9270785,-66.6632806
2974,150,5/29/2024,2974.0,Costco Wholesale Canada Ltd.,Brigida Cabral,25 Wayne Squibb Blvd.,25 Wayne Squibb Blvd.,Fredericton,NB,K2F 1C5,(613) 221-2289,,10,56.209,0.7541666666666667,112.418,1.5083333333333333,526.25,45.9270785,-66.6632806
2974,300,6/12/2024,2974.0,Costco Wholesale Canada Ltd.,Brigida Cabral,25 Wayne Squibb Blvd.,25 Wayne Squibb Blvd.,Fredericton,NB,K2F 1C5,(613) 221-2289,,10,56.209,0.7541666666666667,112.418,1.5083333333333333,526.25,45.9270785,-66.6632806
2974,150,6/18/2024,2974.0,Costco Wholesale Canada Ltd.,Brigida Cabral,25 Wayne Squibb Blvd.,25 Wayne Squibb Blvd.,Fredericton,NB,K2F 1C5,(613) 221-2289,,10,56.209,0.7541666666666667,112.418,1.5083333333333333,526.25,45.9270785,-66.6632806
3289,50,3/13/2024,3289.0,Medavie Health Services NB,Paul Henry,24 Harold Doherty Crt.,24 Harold Doherty Crt,Fredericton,NB,E3A 5P2,(506) 451-5202,,10,54.166,0.7483333333333333,108.332,1.4966666666666666,524.5,45.98152,-66.61483
3289,50,4/19/2024,3289.0,Medavie Health Services NB,Paul Henry,24 Harold Doherty Crt.,24 Harold Doherty Crt,Fredericton,NB,E3A 5P2,(506) 451-5202,,10,54.166,0.7483333333333333,108.332,1.4966666666666666,524.5,45.98152,-66.61483
3335,100,6/18/2024,3335.0,D.E. Jensen & Sons Ltd.,Stephanie Jensen-Fayn,175 Sunset Drive,175 Sunset Drive,Fredericton,NB,E3A 1A2,(506) 453-1900,,10,56.309,0.8083333333333333,112.618,1.6166666666666667,542.5,45.9780337,-66.67885030000001
3377,60,1/31/2024,3377.0,Hardsmith Enterprises Ltd./Charlies Tire,Dan Smith,547 Union Street,547 Union Street,Fredericton,NB,E3A 3N4,(506) 457-1899,,10,51.963,0.6866666666666666,103.926,1.3733333333333333,506.0,45.9698059,-66.63168689999999
3377,200,5/8/2024,3377.0,Hardsmith Enterprises Ltd./Charlies Tire,Dan Smith,547 Union Street,547 Union Street,Fredericton,NB,E3A 3N4,(506) 457-1899,,10,51.963,0.6866666666666666,103.926,1.3733333333333333,506.0,45.9698059,-66.63168689999999
3377,600,6/28/2024,3377.0,Hardsmith Enterprises Ltd./Charlies Tire,Dan Smith,547 Union Street,547 Union Street,Fredericton,NB,E3A 3N4,(506) 457-1899,,10,51.963,0.6866666666666666,103.926,1.3733333333333333,506.0,45.9698059,-66.63168689999999
3390,100,7/9/2024,3390.0,Roadsport Ford Lincoln,Carol Richardson,970 Hanwell Road,970 Hanwell Road,Fredericton,NB,E3B 5C2,(506) 453-0400,,10,57.167,0.7552777777777778,114.334,1.5105555555555557,526.5833333333333,45.95097639999999,-66.6871598
3646,80,5/10/2024,3646.0,Department of National Defence,Jean-Phillipe Tardif,"5CDSG Tech Svcs Sup Coy, Building B10","5CDSG Tech Svcs Sup Coy, Building B10",Gagetown,NB,E2V 4J5,(506) 422-2000,,10,62.225,0.9455555555555556,124.45,1.8911111111111112,583.6666666666666,45.7977159,-66.3936461
3646,130,7/15/2024,3646.0,Department of National Defence,Jean-Phillipe Tardif,"5CDSG Tech Svcs Sup Coy, Building B10","5CDSG Tech Svcs Sup Coy, Building B10",Gagetown,NB,E2V 4J5,(506) 422-2000,,10,62.225,0.9455555555555556,124.45,1.8911111111111112,583.6666666666666,45.7977159,-66.3936461
3501,400,6/25/2024,3501.0,LJ McLaughlin's Auto Service,Luc McLaughlin,759 Broad Road,759 Broad Road,Geary,NB,E2V 3W8,(506) 357-9830,,13,61.237,0.8566666666666667,122.474,1.7133333333333334,557.0,45.7606208,-66.47445739999999
3399,100,6/26/2024,3399.0,My Parts Distributing Ltd.,,105 Landing Road,105 Landing Road,Geary,NB,E2V 3Z3,(506) 449-3635,,13,61.94,0.8858333333333334,123.88,1.7716666666666667,565.75,45.760722,-66.4897297
3046,100,5/17/2024,3046.0,G.B. Wheel Service Ltd.,Gilles Bourque,53 Job Rd.,53 Job Rd.,Grand Barachois,NB,E4P 7P5,(506) 532-1380,,6,186.73,1.9733333333333332,373.46,3.9466666666666663,892.0000000000001,46.2138273,-64.4175536
3413,800,4/3/2024,3413.0,Les Pneus Barachois Tires and Accessories Ltd,Michel Leger,1275 Route 133 Hwy,1275 Route 133 Hwy,Grand Barachois,NB,E4P 8C6,(506) 533-9220,,6,188.14,2.0,376.28,4.0,900.0,46.2248702,-64.4311247
1286,250,4/17/2024,1286.0,Star Key Enterprises Ltd.,Gray Starkey,53 Epworth Park Road,53 Epworth Park Road,Grand Bay,NB,E5K 2M1,(506) 738-8472,(506) 738-2781,12,120.911,1.495,241.822,2.99,748.5,45.3208639,-66.195216
1286,300,6/25/2024,1286.0,Star Key Enterprises Ltd.,Gray Starkey,53 Epworth Park Road,53 Epworth Park Road,Grand Bay,NB,E5K 2M1,(506) 738-8472,(506) 738-2781,12,120.911,1.495,241.822,2.99,748.5,45.3208639,-66.195216
1062,400,7/4/2024,1062.0,Violette Ford Inc.,Donald Roy,157 Madawaska Rd.,"157 Madawaska Road, P.O. Box 300",Grand Falls,NB,E3Z 3E8,(506) 473-1770,(506) 473-1772,11A,266.744,2.7016666666666667,533.488,5.403333333333333,1110.5,47.0526962,-67.7432612
1109,150,1/1/1900,1109.0,M.G. Senechal Ltd.,Daniel Pelletier,245 Madawaska Rd.,245 Madawaska Rd.,Grand Falls,NB,E3Y 1A5,(506) 473-4081,(506) 473-1391,11A,266.469,2.695,532.938,5.39,1108.5,47.0542013,-67.746143
1239,350,7/10/2024,1239.0,Bellefleur Tire Shop Ltd.,Donald Martin,333 Rue Tobique,333 Rue Tobique,Grand Falls,NB,E3Y 1E9,(506) 473-2395,(506) 473-4812,11A,263.421,2.725,526.842,5.45,1117.5,47.0515015,-67.7239185
1490,150,6/25/2024,1490.0,Toner Chev. Buick GMC,Rae-Anne Delahaye,877 Everard H. Daigle Blvd.,877 Everard H. Daigle Blvd.,Grand Falls,NB,E3Z 3E8,(506) 473-2727,(506) 473-6188,11A,262.414,2.645555555555556,524.828,5.291111111111111,1093.6666666666667,47.0427897,-67.7650939
1608,100,6/27/2024,1608.0,F. McClure & Fils Ltée,Donald McClure,55 Ouellette Street,55 Ouellette Street,Grand Falls,NB,E3Z 0A6,(506) 473-2024,(506) 473-6140,11A,262.963,2.6466666666666665,525.926,5.293333333333333,1094.0,47.0505894,-67.7669384
1930,100,1/1/1900,1930.0,Canadian Tire (Gestion Giacomo D'Amico Inc.),Jean Daigle,383 Madawaska Rd.,383 Madawaska Rd.,Grand Falls,NB,E3Y 1A4,(506) 473-3550,(506) 473-6390,11A,266.242,2.7125,532.484,5.425,1113.75,47.0560694,-67.7509872
2243,500,7/9/2024,2243.0,O.K. Tire & Auto Service (H & R Enterprise),Noeline Ouellette,323 Madawaska Rd.,323 Madawaska Rd.,Grand Falls,NB,E3Y 1A4,(506) 473-6565,(506) 473-6568,11A,266.201,2.688333333333333,532.402,5.376666666666667,1106.5,47.05594259999999,-67.7486043
2622,900,6/27/2024,2622.0,D&N Metals Co. Ltd.,Mike McLaughlin,310 Kelly Road,310 Kelly Road,Grand Falls,NB,E3Z 1K3,(506) 473-0058,(506) 473-3797,11A,250.496,2.573611111111111,500.992,5.147222222222222,1072.0833333333333,46.9436711,-67.70097009999999
2622,1000,1/1/1900,2622.0,D&N Metals Co. Ltd.,Mike McLaughlin,310 Kelly Road,310 Kelly Road,Grand Falls,NB,E3Z 1K3,(506) 473-0058,(506) 473-3797,11A,250.496,2.573611111111111,500.992,5.147222222222222,1072.0833333333333,46.9436711,-67.70097009999999
2960,55,1/1/1900,2960.0,All Set Truck & Trailer,Dale Edgar,5 Michaud Rd.,5 Michaud Rd.,Grand Falls,NB,E3Z 1L5,(506) 473-9984,,11A,259.385,2.6277777777777778,518.77,5.255555555555556,1088.3333333333333,47.0228877,-67.77118759999999
2969,80,1/1/1900,2969.0,Bud's Auto Electric Inc.,Charles Morin,657 rue Main,657 rue Main,Grand Falls,NB,E3Z 2W6,(506) 473-3000,,11A,263.981,2.6772222222222224,527.962,5.354444444444445,1103.1666666666667,47.0547656,-67.7618516
3620,300,2/9/2024,3620.0,Village of Grand Manan,Chris Rayner,24 Curling Club Road,24 Curling Club Road,Grand Manan,NB,E5G 4E6,(506) 321-5666,,8A,203.879,4.095555555555555,407.758,8.19111111111111,1528.6666666666663,44.6968178,-66.75350809999999
1466,100,6/25/2024,1466.0,Donelle Wheel Service Inc.,Denis Donelle,1649 Route 530,1649 Route 530,Grande-Digue,NB,E4R 5E6,(506) 576-6120,,4,178.002,2.1013888888888888,356.004,4.2027777777777775,930.4166666666666,46.3234541,-64.522971
3146,150,6/24/2024,3146.0,Xpert Auto Repair Ltd.,Raymond Belliveau,1685 Melanson Rd.,1685 Melanson Rd.,Greater Lakeburn,NB,E1H 2C1,(506) 857-1685,,6,167.199,1.9125,334.398,3.825,873.75,46.0778478,-64.6683316
2148,100,1/1/1900,2148.0,Carlisle's Repair Shop,Jane Brown,718 Greenfield Rd.,718 Greenfield Rd.,Greenfield,NB,E7L 3E4,(506) 392-5589,,2,196.073,2.067222222222222,392.146,4.134444444444444,920.1666666666666,46.49178999999999,-67.65983
2184,600,5/3/2024,2184.0,Service Star Automotive,Andrew Gaunce,341 William Bell Drive,341 William Bell drive,Hampton,NB,E5N 6B4,(506) 832-2323,,12,132.371,1.5541666666666667,264.742,3.1083333333333334,766.25,45.5155973,-65.8274793
2184,600,1/1/1900,2184.0,Service Star Automotive,Andrew Gaunce,341 William Bell Drive,341 William Bell drive,Hampton,NB,E5N 6B4,(506) 832-2323,,12,132.371,1.5541666666666667,264.742,3.1083333333333334,766.25,45.5155973,-65.8274793
2967,50,4/17/2024,2967.0,Gateway Operations Limited,Glen Johnson,39 Phaeton Drive,39 Phaeton Drive,Hampton,NB,E5N 8H1,(506) 832-6230,,12,132.541,1.5786111111111112,265.082,3.1572222222222224,773.5833333333333,45.514862,-65.822264
3520,15,2/16/2024,3520.0,Valley Equipment LTD,Curtis Cullins,178 Greenview Drive,178 Greenview Drive,Hanwell,NB,E3E 0M7,(506) 450-6645,,10,61.754,0.8322222222222222,123.508,1.6644444444444444,549.6666666666666,45.9168819,-66.70845659999999
3599,100,7/9/2024,3599.0,Fredericton Dumpster Services,Colin Richard,189 Deerwood Drive,189 Deerwood Drive,Hanwell,NB,E3A 1B9,(506) 440-6872,,10,66.313,0.8955555555555555,132.626,1.791111111111111,568.6666666666667,45.91793999999999,-66.7595219
3671,60,7/8/2024,3671.0,684746 N.B. Inc. (Fix Auto Fredericton),Corey Etheridge,156 Greenview Drive,156 Greenview Drive,Hanwell,NB,E3C 0M7,(506) 450-5555,,8,61.53,0.8225,123.06,1.645,546.75,45.91816,-66.71079999999999
